 11 7184.308700 1.395E-29 5.277E-02.01620.265 3592.42320.44-.021720          1 1 1          0 1 0 11  5  7       12  3 10      444233603230712210    69.0   75.0
 11 7184.361700 1.720E-26 6.509E-02.09150.391 2053.96860.67-.009060          1 1 1          0 1 0  6  0  6        5  2  3      4542236065287122 7    39.0   33.0
 11 7184.458000 4.630E-25 2.133E+00.05520.281 1985.78420.47-.011320          1 0 1          0 0 0 11  5  6       11  5  7      4742236033297122 9    23.0   23.0
 11 7184.474200 2.427E-29 3.638E-02.05340.298 3383.26510.51-.022140          0 1 2          0 1 0 10  4  7       10  5  6      4442336032287122 8    63.0   63.0
 11 7184.551700 1.953E-28 8.466E+00.09430.456 3849.38530.72-.010460          1 0 2          0 0 1  3  1  2        2  1  1      4442336032257122 7    21.0   15.0
 11 7184.727100 1.810E-24 6.141E-03.06190.391  610.34110.67-.013732          1 2 0          0 0 0  6  5  2        5  4  1      4542236067257122 7    39.0   33.0
 11 7184.757900 7.348E-29 7.454E-01.09900.456 3255.34630.72-.007000          2 2 0          0 2 0  2  2  0        2  1  1      4442436032287122 7     5.0    5.0
 11 7184.789400 2.461E-29 5.740E-02.02350.195 3567.17160.34-.022460          1 0 1          0 0 0 16  4 12       17  2 15      444233603231712211    99.0  105.0
 11 7184.918600 2.758E-27 1.775E-05.06900.391  742.07620.67-.011540          2 0 0          0 0 0  6  4  3        5  5  0      4342236033287122 8    39.0   33.0
 11 7184.920800 1.365E-28 6.146E-02.04930.281 3135.76420.47-.010200          2 1 0          0 1 0 10  4  7       11  1 10      4442336032287122 8    63.0   69.0
 11 7184.937300 2.791E-29 5.834E-04.03390.221 2358.30050.37-.009368          0 4 0          0 0 0 15  4 12       15  1 15      4442336032297122 9    31.0   31.0
 11 7184.984400 6.120E-25 6.223E-03.06220.333  610.11440.67-.013640          1 2 0          0 0 0  6  5  1        5  4  2      454523606725 322 7    13.0   11.0
 11 7185.353700 1.005E-29 1.131E+00.10210.456 3750.46450.72-.013180          1 0 2          1 0 0  2  0  2        2  1  1      4442236032257122 7     5.0    5.0
 11 7185.394270 5.160E-23 9.366E-02.09240.435  447.25230.63-.008920          2 0 0          0 0 0  5  2  3        6  1  6      5546233018284822 7    33.0   39.0
 11 7185.400770 9.579E-24 4.462E+00.07800.315 1474.98030.89-.013760          1 0 1          0 0 0  9  5  4        9  5  5      5752233033797115 8    19.0   19.0
